SEASON,MONTH,HOUR,HOLIDAY,WEEKDAY,WORKINGDAY,WEATHERSIT,TEMP,ATEMP,HUM,WINDSPEED,USERS
4,9,8,0,2,1,1,0.48,0.4697,0.67,0.194,805
1,1,14,0,6,0,2,0.46,0.4545,0.72,0.2836,106
4,11,17,1,1,0,1,0.56,0.5303,0.64,0.2836,596
2,4,21,0,6,0,1,0.5,0.4848,0.2,0.194,234
2,5,4,0,4,1,2,0.6,0.5455,0.88,0.1642,5
1,3,8,0,1,1,2,0.3,0.303,0.56,0.1343,241
1,12,9,0,6,0,1,0.38,0.3939,0.76,0,90
4,9,11,0,0,0,1,0.56,0.5303,0.46,0.2537,570
3,7,3,0,2,1,1,0.66,0.6061,0.83,0.1642,6
1,2,20,0,4,1,1,0.36,0.3182,0.46,0.5224,213
2,4,1,1,5,0,1,0.44,0.4394,0.62,0,15
3,9,14,0,0,0,1,0.78,0.7576,0.66,0.3284,361
2,5,16,0,5,1,1,0.6,0.6212,0.4,0.2537,344
3,7,22,0,6,0,1,0.7,0.6667,0.79,0.194,225
1,2,6,0,2,1,1,0.32,0.303,0.45,0.2985,100
1,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,59
1,1,18,0,2,1,1,0.4,0.4091,0.4,0.1045,385
2,3,19,0,1,1,1,0.58,0.5455,0.6,0.4179,221
2,5,13,0,3,1,2,0.46,0.4545,0.59,0.4478,143
3,8,21,0,4,1,1,0.7,0.6515,0.61,0.1343,329
2,4,6,0,3,1,1,0.42,0.4242,0.94,0.1642,64
2,4,10,0,1,1,2,0.42,0.4242,0.41,0.1642,157
2,4,18,0,6,0,1,0.58,0.5455,0.78,0.194,376
3,6,12,0,3,1,2,0.8,0.7727,0.59,0.2239,188
1,2,11,0,3,1,1,0.36,0.3333,0.53,0.2836,138
4,10,11,0,6,0,3,0.26,0.2273,0.93,0.3881,27
4,10,21,0,3,1,2,0.4,0.4091,0.5,0.194,192
2,4,12,0,2,1,1,0.6,0.6212,0.33,0.3582,244
1,1,13,0,0,0,1,0.32,0.303,0.26,0.2239,316
3,9,19,0,6,0,1,0.62,0.6212,0.41,0.1642,478
1,1,15,0,2,1,2,0.4,0.4091,0.71,0.1642,208
3,7,9,0,6,0,1,0.74,0.6667,0.51,0.0896,179
3,8,6,0,2,1,3,0.64,0.5758,0.83,0.194,64
2,5,18,0,0,0,2,0.62,0.6061,0.61,0.194,463
3,7,22,0,4,1,3,0.66,0.5909,0.89,0.2537,68
3,9,2,0,2,1,3,0.54,0.5152,0.94,0.2537,2
3,9,7,0,2,1,1,0.58,0.5455,0.83,0.0896,362
3,7,22,1,1,0,2,0.74,0.6818,0.62,0.1343,326
4,9,1,0,0,0,1,0.5,0.4848,0.59,0,116
1,3,1,0,6,0,1,0.24,0.2273,0.65,0.194,18
4,11,1,0,0,0,1,0.22,0.2273,0.44,0.194,36
1,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343,3
2,6,22,0,6,0,1,0.64,0.6212,0.57,0.2239,190
2,4,11,0,0,0,1,0.66,0.6212,0.65,0.1343,317
2,6,9,0,2,1,1,0.64,0.6061,0.73,0.0896,328
4,10,4,0,0,0,1,0.22,0.197,0.8,0.3284,11
2,3,23,0,1,1,1,0.28,0.2576,0.24,0.2985,19
2,4,10,0,0,0,3,0.38,0.3939,0.82,0.3284,68
2,6,8,0,6,0,1,0.62,0.6061,0.61,0.1045,244
4,12,3,0,2,1,1,0.18,0.2424,0.8,0,3
2,4,8,0,6,0,1,0.4,0.4091,0.54,0.2985,91
3,7,22,0,4,1,1,0.8,0.7424,0.49,0.6119,234
3,8,10,0,5,1,2,0.76,0.6818,0.48,0,262
3,9,14,0,1,1,1,0.66,0.6212,0.36,0.2836,340
3,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,6
1,2,3,0,0,0,1,0.24,0.2273,0.41,0.194,21
4,10,23,0,5,1,1,0.5,0.4848,0.63,0,136
4,11,5,0,0,0,1,0.26,0.2727,0.65,0.1045,5
2,3,13,0,5,1,2,0.7,0.6515,0.48,0,428
1,3,22,0,2,1,1,0.54,0.5152,0.77,0,188
1,1,18,0,0,0,3,0.16,0.1818,0.86,0.1045,121
4,12,22,0,3,1,1,0.32,0.2879,0.45,0.3881,105
1,1,11,1,1,0,1,0.26,0.2121,0.35,0.4925,175
2,5,1,0,4,1,1,0.6,0.5606,0.83,0.1642,28
1,2,13,0,2,1,1,0.34,0.303,0.49,0.4179,131
1,1,6,0,0,0,1,0.26,0.2727,0.93,0.1343,2
3,9,10,0,2,1,3,0.56,0.5303,0.88,0.1642,30
4,11,21,0,6,0,2,0.38,0.3939,0.82,0,92
3,8,1,0,3,1,1,0.6,0.5909,0.69,0,15
1,3,0,0,4,1,1,0.24,0.197,0.3,0.4627,13
1,1,12,0,0,0,1,0.3,0.3182,0.52,0.1045,97
1,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,5
2,4,13,0,3,1,1,0.56,0.5303,0.26,0.2239,228
4,12,20,0,4,1,3,0.34,0.3333,0.76,0.1642,50
2,5,13,0,0,0,2,0.66,0.6212,0.54,0.2239,455
4,12,5,0,4,1,2,0.26,0.2576,0.56,0.1642,33
3,7,0,0,1,1,1,0.7,0.6515,0.65,0.194,35
4,10,1,0,6,0,3,0.3,0.2727,0.87,0.2985,18
1,2,21,0,6,0,3,0.24,0.2424,0.93,0.1343,78
4,11,2,0,6,0,1,0.26,0.2576,0.65,0.194,49
2,5,2,1,1,0,1,0.6,0.5606,0.83,0.2239,48
2,5,4,0,0,0,2,0.52,0.5,1,0,13
3,7,12,0,3,1,2,0.78,0.697,0.43,0,292
3,9,1,0,5,1,2,0.62,0.5152,1,0.1642,8
1,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,32
2,5,12,0,3,1,2,0.62,0.6212,0.57,0.2239,280
3,7,17,0,5,1,3,0.66,0.5909,0.89,0.4478,167
3,7,10,0,2,1,1,0.82,0.7424,0.43,0.2239,209
1,3,4,0,5,1,3,0.4,0.4091,0.66,0.2836,1
2,3,2,0,6,0,1,0.22,0.2121,0.44,0.2239,25
2,4,3,0,5,1,3,0.34,0.3333,0.76,0.1642,1
3,7,19,0,2,1,1,0.82,0.7424,0.43,0.2985,398
2,4,15,0,4,1,1,0.5,0.4848,0.31,0.1045,269
3,8,5,0,4,1,1,0.62,0.5909,0.73,0,35
1,12,18,0,5,1,1,0.36,0.3485,0.62,0.1343,182
4,9,10,0,3,1,1,0.6,0.5909,0.73,0.2836,185
3,7,10,0,4,1,1,0.74,0.6667,0.48,0.1642,214
4,10,4,0,0,0,1,0.42,0.4242,0.77,0.2836,12
3,6,5,0,0,0,1,0.62,0.6061,0.69,0.1343,8
1,3,0,0,6,0,3,0.36,0.3636,0.93,0.0896,22
1,1,16,0,4,1,1,0.26,0.2273,0.41,0.3284,193
1,12,3,0,4,1,2,0.24,0.2273,0.87,0.2239,1
3,7,23,0,6,0,1,0.84,0.8182,0.56,0.1642,148
3,9,23,0,3,1,1,0.48,0.4697,0.67,0.0896,123
2,3,1,0,1,1,1,0.48,0.4697,0.82,0.2537,28
4,9,7,0,3,1,3,0.6,0.5152,0.94,0.1642,185
2,5,23,0,2,1,2,0.56,0.5303,0.68,0.3284,62
3,8,9,0,3,1,2,0.76,0.7273,0.66,0,341
2,4,23,0,3,1,1,0.6,0.6212,0.4,0.3284,93
1,2,4,0,4,1,2,0.14,0.1364,0.59,0.2239,1
2,5,20,0,0,0,1,0.6,0.6061,0.64,0.194,276
3,7,19,0,1,1,1,0.74,0.6818,0.55,0.1642,631
4,11,17,1,4,0,1,0.44,0.4394,0.35,0,109
3,9,8,0,3,1,1,0.56,0.5303,0.64,0.1045,770
4,10,20,0,5,1,1,0.54,0.5152,0.49,0,197
1,1,21,0,5,1,1,0.24,0.2121,0.41,0.2836,102
2,4,17,0,4,1,1,0.64,0.6212,0.47,0.3582,455
4,10,21,1,1,0,2,0.4,0.4091,0.76,0.2239,151
1,3,6,0,2,1,1,0.22,0.2273,0.8,0.194,35
1,2,14,0,2,1,2,0.22,0.2576,0.8,0.0896,54
1,1,23,0,0,0,1,0.16,0.197,0.43,0.0896,29
3,8,21,0,5,1,1,0.76,0.7121,0.58,0.194,303
3,7,1,0,4,1,1,0.66,0.6212,0.61,0.2537,25
2,4,14,0,5,1,2,0.36,0.3333,0.46,0.3582,87
1,1,2,0,4,1,1,0.2,0.2273,0.51,0.0896,4
4,10,10,0,5,1,1,0.52,0.5,0.68,0.0896,174
2,6,2,0,0,0,1,0.64,0.5758,0.89,0.2537,66
1,2,17,0,4,1,1,0.2,0.197,0.4,0.194,175
4,11,2,0,5,1,1,0.24,0.2879,0.75,0,12
3,9,13,0,5,1,2,0.7,0.6515,0.54,0.194,408
3,6,12,0,5,1,1,0.8,0.7121,0.41,0.2836,201
2,4,16,0,1,1,1,0.5,0.4848,0.34,0.3284,395
2,3,3,0,3,1,2,0.5,0.4848,0.88,0.194,8
3,8,20,0,5,1,1,0.72,0.6515,0.42,0.2239,287
3,8,13,0,3,1,1,0.8,0.7121,0.41,0.194,176
4,11,0,0,5,1,1,0.34,0.303,0.49,0.3284,55
2,5,5,0,5,1,1,0.34,0.3485,0.81,0.1045,16
2,4,0,0,2,1,2,0.32,0.3333,0.76,0.1343,13
4,12,15,0,4,1,3,0.52,0.5,0.55,0.2239,82
3,8,7,0,6,0,1,0.68,0.6364,0.83,0.1642,63
4,12,13,0,1,1,2,0.42,0.4242,0.71,0.0896,171
1,1,9,0,1,1,1,0.06,0.1515,0.41,0,102
2,5,15,0,2,1,1,0.82,0.7727,0.49,0.3881,256
1,12,6,1,2,0,2,0.22,0.2273,0.93,0.1343,7
3,7,0,0,0,0,1,0.68,0.6364,0.89,0.1642,187
1,1,6,0,5,1,2,0.26,0.2576,0.75,0.2239,73
2,6,14,0,2,1,2,0.8,0.7273,0.43,0.2836,146
1,2,12,0,3,1,1,0.38,0.3939,0.32,0.3284,86
1,3,13,0,1,1,1,0.62,0.6061,0.61,0.2537,263
3,6,9,0,4,1,1,0.7,0.6364,0.42,0.2239,260
2,6,8,0,3,1,1,0.54,0.5152,0.68,0,668
3,9,7,0,4,1,1,0.6,0.5758,0.78,0,342
1,3,19,0,4,1,2,0.64,0.6212,0.5,0.194,425
1,1,14,0,5,1,3,0.22,0.2727,0.8,0,38
3,9,13,0,4,1,2,0.72,0.6667,0.48,0.0896,219
2,5,13,0,2,1,1,0.82,0.7727,0.52,0.3881,239
1,1,7,0,6,0,3,0.16,0.1667,0.93,0.1642,13
3,8,22,0,0,0,2,0.62,0.5909,0.78,0.1642,56
1,2,7,0,5,1,1,0.08,0.1667,0.73,0,74
2,4,11,0,5,1,3,0.34,0.3333,0.66,0.194,106
4,12,21,0,0,0,2,0.44,0.4394,0.77,0.2239,99
4,12,16,0,1,1,2,0.32,0.3333,0.57,0.0896,214
4,10,21,0,3,1,1,0.46,0.4545,0.82,0.194,329
1,2,2,0,3,1,1,0.26,0.303,0.65,0,1
2,4,4,0,3,1,3,0.4,0.4091,0.94,0.3284,3
3,9,11,1,1,0,2,0.74,0.697,0.7,0.2836,459
4,10,14,0,2,1,3,0.3,0.2727,0.81,0.3582,126
4,12,20,0,6,0,1,0.3,0.3182,0.61,0.0896,127
2,6,19,0,6,0,1,0.8,0.697,0.29,0.1642,360
3,7,14,0,6,0,2,0.96,0.8636,0.3,0.1343,308
2,5,22,0,5,1,1,0.6,0.5606,0.83,0.1343,232
4,10,14,0,1,1,2,0.44,0.4394,0.47,0.2239,141
2,4,15,0,1,1,2,0.52,0.5,0.55,0.1045,231
2,4,13,0,1,1,2,0.48,0.4697,0.51,0.0896,247
3,8,12,0,5,1,1,0.82,0.2424,0.41,0.2239,365
1,3,13,0,5,1,2,0.46,0.4545,0.77,0.0896,260
4,11,0,0,2,1,1,0.52,0.5,0.83,0,22
4,11,6,0,4,1,3,0.36,0.3485,0.57,0.2239,75
4,11,11,0,5,1,1,0.38,0.3939,0.43,0.2239,218
2,4,18,0,4,1,1,0.5,0.4848,0.27,0.3881,610
1,12,19,0,0,0,1,0.3,0.3333,0.42,0,58
2,5,6,0,0,0,1,0.5,0.4848,0.63,0.1343,25
2,6,8,0,5,1,1,0.74,0.6818,0.58,0.1343,452
3,7,17,0,1,1,1,0.86,0.8485,0.56,0.4179,514
1,3,7,0,5,1,1,0.26,0.2576,0.7,0.194,114
4,11,9,0,3,1,1,0.32,0.3333,0.76,0.0896,365
3,8,7,0,1,1,1,0.74,0.6818,0.62,0,282
2,5,19,0,0,0,2,0.66,0.6212,0.5,0.4179,339
2,4,1,0,0,0,2,0.38,0.3939,0.87,0.1343,37
4,10,23,0,1,1,3,0.54,0.5152,0.77,0,105
2,6,11,0,4,1,1,0.74,0.6515,0.28,0.3881,165
4,11,9,0,2,1,3,0.32,0.303,0.81,0.3284,110
1,3,12,0,4,1,1,0.22,0.2273,0.25,0.1343,72
3,9,21,0,6,0,1,0.68,0.6364,0.83,0.1343,164
4,11,2,1,1,0,1,0.4,0.4091,0.76,0.1343,20
4,12,18,0,2,1,1,0.38,0.3939,0.46,0.3284,525
1,2,12,0,6,0,1,0.44,0.4394,0.18,0.4925,119
2,5,7,0,0,0,1,0.62,0.5606,0.88,0.1642,52
2,5,12,0,2,1,2,0.7,0.6515,0.58,0.2239,269
2,3,7,0,3,1,2,0.32,0.3333,0.45,0.1045,136
4,10,15,0,3,1,1,0.64,0.6212,0.47,0.2836,182
1,12,15,0,3,1,2,0.48,0.4697,0.88,0.3881,61
2,4,12,0,1,1,1,0.54,0.5152,0.28,0.7164,280
1,1,9,0,6,0,1,0.22,0.2727,0.8,0,158
3,8,23,0,2,1,2,0.8,0.7424,0.49,0.1642,132
1,1,7,0,3,1,1,0.2,0.2121,0.8,0.1343,256
4,11,9,0,0,0,1,0.32,0.3333,0.53,0,217
2,6,21,0,0,0,1,0.62,0.6212,0.43,0.1642,246
3,6,5,0,4,1,1,0.7,0.6667,0.84,0.1045,40
1,2,13,0,5,1,2,0.26,0.2576,0.5,0.2239,82
1,2,7,0,3,1,2,0.24,0.2576,0.7,0.1045,281
2,4,21,0,3,1,1,0.34,0.303,0.57,0.3881,165
4,10,9,0,0,0,1,0.5,0.4848,0.45,0.2239,190
3,9,5,0,2,1,2,0.66,0.5909,0.89,0,38
2,4,9,0,4,1,1,0.36,0.3333,0.57,0.3582,287
2,4,6,0,0,0,1,0.34,0.3333,0.87,0.1343,7
1,3,5,0,2,1,2,0.46,0.4545,0.82,0.194,24
1,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,28
2,3,14,0,3,1,2,0.36,0.3333,0.46,0.2985,80
1,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,52
1,3,4,0,6,0,2,0.36,0.3485,0.93,0.194,2
4,12,8,0,5,1,2,0.3,0.2879,0.75,0.194,441
4,11,1,0,3,1,1,0.34,0.3636,0.87,0,10
1,3,23,0,1,1,2,0.56,0.5303,0.78,0.1343,54
4,11,18,0,0,0,1,0.42,0.4242,0.71,0.1045,185
2,4,22,0,6,0,2,0.36,0.3485,0.71,0.1343,83
3,9,6,0,6,0,1,0.56,0.5303,0.83,0.2985,41
2,3,12,0,5,1,2,0.66,0.6212,0.61,0.2239,471
1,2,19,0,3,1,1,0.38,0.3939,0.43,0.1642,311
1,2,0,0,2,1,2,0.26,0.303,0.6,0,14
3,9,17,0,0,0,2,0.56,0.5303,0.64,0.194,325
2,5,22,0,0,0,2,0.46,0.4545,0.82,0,100
1,1,2,0,3,1,1,0.02,0.0152,0.34,0.2836,1
1,2,1,0,6,0,1,0.34,0.303,0.42,0.3582,46
2,4,10,0,2,1,1,0.42,0.4242,0.47,0.2985,162
3,6,23,0,0,0,1,0.7,0.6515,0.54,0.0896,78
3,8,1,0,4,1,1,0.7,0.6667,0.79,0.1343,28
1,2,0,1,1,0,2,0.34,0.303,0.42,0.3284,37
3,7,19,0,1,1,1,0.74,0.697,0.7,0.0896,386
2,5,3,0,4,1,1,0.34,0.3182,0.66,0.2537,4
2,6,13,0,5,1,1,0.72,0.6818,0.7,0.2985,316
2,5,6,0,2,1,3,0.56,0.5303,0.94,0.2239,24
4,10,4,0,1,1,1,0.34,0.3485,0.87,0.1045,8
4,11,3,0,2,1,2,0.36,0.3485,0.81,0.1343,6
3,8,18,0,1,1,1,0.78,0.7121,0.52,0.2537,834
2,4,13,0,1,1,1,0.54,0.5152,0.28,0.5821,281
3,9,19,0,4,1,1,0.7,0.6515,0.58,0.1642,443
2,4,13,0,0,0,1,0.5,0.4848,0.34,0.3881,343
1,2,21,0,4,1,1,0.3,0.3182,0.52,0.0896,177
3,7,7,0,4,1,1,0.64,0.6061,0.73,0.1343,512
3,6,16,0,4,1,1,0.8,0.697,0.26,0.1343,323
1,2,1,0,5,1,1,0.3,0.2727,0.56,0.3284,22
2,5,17,0,0,0,3,0.56,0.5303,0.78,0.3582,392
1,12,5,0,6,0,1,0.26,0.2273,0.48,0.4179,5
3,9,19,1,1,0,3,0.66,0.5909,0.94,0.1045,175
3,8,0,0,6,0,1,0.74,0.7121,0.79,0.1642,161
3,7,19,0,4,1,1,0.9,0.8636,0.45,0.3284,614
2,5,18,0,1,1,1,0.64,0.6061,0.73,0.1045,530
3,6,14,0,0,0,1,0.84,0.7273,0.3,0.2985,551
1,3,7,0,0,0,3,0.42,0.4242,0.88,0.1642,42
4,10,23,1,1,0,2,0.54,0.5152,0.88,0.1045,75
4,11,17,0,5,1,1,0.42,0.4242,0.38,0.3582,480
2,5,2,0,0,0,1,0.52,0.5,0.94,0.1045,68
4,11,13,0,4,1,2,0.34,0.303,0.49,0.4478,124
3,8,19,0,4,1,1,0.66,0.6061,0.83,0.1045,141
4,11,14,0,4,1,1,0.52,0.5,0.52,0.1642,152
1,2,18,0,5,1,1,0.4,0.4091,0.35,0.2537,377
2,4,2,0,3,1,1,0.32,0.303,0.45,0.2836,2
1,2,10,0,1,1,1,0.14,0.1515,0.5,0.1343,71
4,11,11,0,1,1,1,0.42,0.4242,0.77,0.1045,128
2,5,7,0,1,1,1,0.48,0.4697,0.63,0.2537,237
1,3,8,0,4,1,1,0.42,0.4242,0.94,0.1343,594
3,7,12,0,6,0,1,0.96,0.8636,0.31,0.3582,342
4,10,20,0,3,1,3,0.6,0.5152,0.94,0.0896,145
2,4,1,0,3,1,1,0.46,0.4545,0.59,0,11
4,12,5,0,3,1,1,0.5,0.4848,0.59,0.2836,49
3,8,1,0,0,0,1,0.64,0.6061,0.65,0,131
2,5,5,0,2,1,1,0.66,0.6061,0.78,0.2239,33
3,6,3,0,5,1,1,0.74,0.7121,0.79,0,7
3,7,12,0,6,0,1,0.82,0.7121,0.3,0.1343,374
3,9,0,0,5,1,1,0.64,0.5758,0.89,0.1343,96
4,12,9,0,4,1,2,0.36,0.3333,0.62,0.2836,280
2,6,12,0,6,0,1,0.8,0.697,0.29,0.2537,531
1,1,8,0,5,1,1,0.22,0.2121,0.64,0.2537,425
3,7,11,0,6,0,1,0.78,0.697,0.46,0.2985,290
1,1,14,0,3,1,3,0.32,0.3333,0.81,0.1045,73
3,8,2,0,3,1,1,0.56,0.5303,0.73,0,6
4,12,0,0,1,1,2,0.42,0.4242,0.82,0.1642,21
1,1,21,0,1,1,3,0.16,0.197,0.59,0.0896,56
4,10,23,0,6,0,1,0.38,0.3939,0.82,0,108
4,10,5,0,3,1,1,0.5,0.4848,0.82,0,53
4,11,7,0,5,1,2,0.3,0.303,0.7,0.1343,357
3,8,17,0,3,1,2,0.8,0.7576,0.55,0.2836,858
1,3,23,0,1,1,1,0.56,0.5303,0.56,0.2239,63
4,12,4,0,6,0,2,0.36,0.3788,0.93,0,12
2,4,5,0,1,1,1,0.4,0.4091,0.62,0.2537,7
1,12,19,0,3,1,3,0.3,0.2879,0.87,0.194,35
4,10,9,0,5,1,1,0.48,0.4697,0.77,0,241
4,9,19,0,2,1,1,0.62,0.6212,0.5,0.2537,539
2,4,1,0,6,0,1,0.4,0.4091,0.28,0.2537,69
2,3,23,0,5,1,1,0.36,0.3788,0.71,0,123
3,8,6,0,1,1,2,0.7,0.6667,0.79,0.2239,141
1,1,7,0,2,1,2,0.32,0.3333,0.93,0.1343,232
4,12,10,0,5,1,2,0.32,0.3182,0.76,0.1642,166
1,2,9,0,6,0,3,0.2,0.2273,1,0.0896,20
2,5,3,0,1,1,1,0.44,0.4394,0.77,0.1343,16
3,8,7,0,4,1,1,0.64,0.6061,0.69,0.2239,464
3,9,8,0,3,1,1,0.62,0.5758,0.83,0.1642,429
1,3,6,0,6,0,1,0.22,0.2121,0.75,0.2537,4
1,3,16,0,3,1,1,0.72,0.6364,0.25,0.194,356
1,2,15,0,3,1,3,0.3,0.3182,0.61,0.1045,54
3,8,7,0,6,0,2,0.7,0.6667,0.84,0.3582,28
3,8,10,0,3,1,1,0.72,0.6667,0.48,0.1642,178
3,9,9,0,2,1,3,0.54,0.5152,0.94,0.2239,69
2,4,2,0,6,0,1,0.36,0.3485,0.43,0.1642,57
2,5,19,0,1,1,1,0.7,0.6667,0.74,0.2239,358
4,10,13,0,0,0,3,0.4,0.4091,0.62,0.2239,308
4,12,15,0,3,1,2,0.38,0.3939,0.54,0.1045,167
1,12,3,0,5,1,3,0.46,0.4545,0.94,0.3881,3
1,2,8,0,5,1,2,0.42,0.4242,0.77,0.194,272
2,6,6,0,4,1,3,0.58,0.5455,0.73,0.1642,112
2,6,20,0,6,0,1,0.62,0.6212,0.35,0.2836,399
2,5,1,0,2,1,3,0.56,0.5303,0.88,0,13
1,2,12,0,3,1,2,0.24,0.2273,0.93,0.2239,64
2,5,1,0,1,1,2,0.6,0.6061,0.6,0.2836,11
3,8,0,0,3,1,2,0.8,0.7424,0.49,0.1642,43
1,12,8,1,1,0,1,0.32,0.3333,0.45,0.1343,18
1,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045,4
4,10,5,0,0,0,1,0.32,0.303,0.87,0.2836,7
4,11,13,0,0,0,2,0.52,0.5,0.29,0.4179,339
4,12,19,0,6,0,1,0.4,0.4091,0.87,0,246
4,9,23,0,4,1,1,0.52,0.5,0.77,0.1045,81
2,5,21,0,3,1,1,0.4,0.4091,0.62,0.1642,150
4,9,6,0,5,1,2,0.62,0.5455,0.94,0.0896,104
4,10,3,0,4,1,1,0.44,0.4394,0.88,0.2239,5
2,5,3,0,4,1,1,0.46,0.4545,0.88,0.2239,3
3,8,0,0,1,1,1,0.72,0.6818,0.7,0.2239,29
2,5,22,0,3,1,3,0.48,0.4697,0.82,0.1045,67
1,2,7,0,0,0,1,0.2,0.1818,0.51,0.2985,22
2,4,11,0,6,0,2,0.4,0.4091,0.47,0.1642,198
3,9,13,1,1,0,2,0.74,0.697,0.7,0.1343,389
4,11,11,0,3,1,2,0.32,0.2879,0.51,0.3582,147
1,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,52
2,6,17,0,0,0,1,0.64,0.6212,0.57,0.2239,593
2,5,2,0,2,1,1,0.68,0.6364,0.83,0.1343,8
1,3,22,0,4,1,1,0.52,0.5,0.68,0.1343,169
3,8,5,0,3,1,1,0.54,0.5152,0.83,0.0896,27
1,12,10,0,6,0,1,0.3,0.2576,0.42,0.4925,56
3,7,13,0,3,1,1,0.84,0.8182,0.56,0.194,120
4,10,0,0,6,0,1,0.56,0.5303,0.83,0.1642,191
1,2,21,0,6,0,1,0.28,0.2727,0.65,0.2537,68
1,3,2,0,0,0,2,0.36,0.3485,0.4,0.1642,80
3,6,8,0,4,1,1,0.68,0.6364,0.47,0.2239,555
1,3,9,0,3,1,2,0.32,0.3333,0.93,0.1343,154
3,8,19,0,1,1,1,0.7,0.6364,0.3,0.2836,416
1,3,1,0,2,1,1,0.54,0.5152,0.88,0,15
1,2,9,0,3,1,1,0.32,0.303,0.61,0.3284,231
3,8,16,0,5,1,1,0.82,0.7121,0.28,0,334
4,12,19,0,2,1,1,0.32,0.3182,0.49,0.1642,267
1,1,15,0,6,0,1,0.2,0.1667,0.32,0.4478,74
1,12,20,0,4,1,3,0.42,0.4242,0.71,0,33
3,7,6,0,5,1,2,0.7,0.6515,0.54,0,127
1,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,28
4,11,20,0,3,1,2,0.32,0.303,0.49,0.3284,256
4,11,11,0,2,1,1,0.46,0.4545,0.63,0.1045,117
4,12,16,0,1,1,2,0.5,0.4848,0.88,0.1045,345
1,2,10,0,4,1,1,0.22,0.2121,0.51,0.2239,97
4,10,22,0,4,1,1,0.62,0.5758,0.83,0.194,114
3,9,9,0,2,1,1,0.64,0.6061,0.69,0.0896,214
3,7,3,0,5,1,1,0.7,0.6667,0.74,0.1642,12
1,12,15,0,3,1,3,0.26,0.2273,0.87,0.3582,13
1,2,1,0,5,1,2,0.16,0.2273,0.59,0,7
3,6,1,0,6,0,1,0.66,0.6061,0.78,0.1343,123
2,4,7,0,0,0,2,0.5,0.4848,1,0,27
2,6,2,0,1,1,1,0.62,0.5909,0.73,0.2836,10
1,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,79
1,12,11,0,1,1,2,0.22,0.2273,0.6,0.194,157
3,7,15,0,2,1,1,0.8,0.7121,0.41,0.2239,265
1,1,17,0,5,1,1,0.42,0.4242,0.5,0.5821,422
2,4,10,0,5,1,1,0.44,0.4394,0.38,0.194,192
4,12,6,0,6,0,1,0.24,0.2576,0.65,0.1045,11
3,7,13,0,0,0,1,0.8,0.7273,0.46,0.2985,367
2,4,22,0,1,1,2,0.68,0.6364,0.36,0.4627,75
2,4,23,0,0,0,3,0.46,0.4545,0.72,0,63
1,3,2,0,3,1,1,0.5,0.4848,0.68,0.194,2
3,8,23,0,5,1,1,0.72,0.6818,0.7,0.2836,192
1,1,11,1,1,0,1,0.16,0.1515,0.59,0.2537,179
2,5,11,0,4,1,1,0.52,0.5,0.36,0.4478,148
2,5,23,0,6,0,1,0.7,0.6667,0.74,0.2537,150
2,3,20,0,1,1,1,0.32,0.3333,0.22,0.1045,112
3,8,21,0,4,1,1,0.64,0.5909,0.78,0.2836,187
4,12,10,0,6,0,1,0.32,0.3333,0.61,0.1343,195
2,6,21,0,2,1,1,0.72,0.6818,0.7,0.1343,218
1,3,15,0,5,1,3,0.46,0.4545,0.82,0.1045,107
1,1,10,0,1,1,1,0.1,0.1364,0.42,0,40
3,7,7,0,4,1,1,0.74,0.6818,0.58,0.2836,473
3,7,7,0,1,1,1,0.68,0.6364,0.74,0.2239,277
4,10,8,0,2,1,2,0.56,0.5303,0.83,0.1045,406
3,9,20,0,3,1,3,0.62,0.5455,0.94,0,160
4,11,18,0,0,0,2,0.54,0.5152,0.64,0.194,145
3,8,20,0,1,1,1,0.66,0.6212,0.34,0.194,268
1,3,6,0,0,0,1,0.34,0.3636,0.66,0,2
4,10,2,0,4,1,1,0.54,0.5152,0.77,0,18
3,7,17,0,2,1,1,0.78,0.7121,0.49,0.194,872
4,11,8,0,2,1,1,0.36,0.3333,0.71,0.2537,419
1,1,15,0,5,1,1,0.52,0.5,0.27,0.2537,222
1,2,9,0,3,1,1,0.12,0.1364,0.39,0.1642,123
4,10,13,0,6,0,1,0.5,0.4848,0.45,0,322
4,11,1,0,3,1,1,0.32,0.3333,0.81,0.1045,14
2,4,17,0,5,1,1,0.52,0.5,0.23,0.4179,655
1,2,1,0,1,1,1,0.22,0.2727,0.75,0,5
1,1,20,0,6,0,2,0.4,0.4091,0.87,0.2537,36
4,11,12,0,0,0,1,0.38,0.3939,0.46,0.2239,504
4,9,20,0,2,1,1,0.62,0.5909,0.78,0,238
2,5,22,0,2,1,1,0.74,0.697,0.7,0.1642,159
3,7,5,0,0,0,3,0.62,0.5758,0.83,0.194,1
2,4,10,0,3,1,2,0.4,0.4091,0.87,0.194,46
